Manager (Manager) : UploadLevels(): STARTED
14.03.2022 22:23:16 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:16 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:16 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:16 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:16 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:16 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:16 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:16 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:16 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:16 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:16 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:16 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:16 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:16 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:16 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:16 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:16 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:17 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:17 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:17 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:17 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:17 | Manager (Manager) : SortNetworks(): STARTED

14.03.2022 22:23:17 | Manager (Manager) : SortNetworks(): networks sorted and saved

14.03.2022 22:23:17 | Manager (Manager) : SortNetworks(): best networks inserted

14.03.2022 22:23:17 | Manager (Manager) : SortNetworks(): worst networks managed

14.03.2022 22:23:17 | Manager (Manager) : SortNetworks(): common networks mutated

14.03.2022 22:23:17 | Manager (Manager) : SortNetworks(): best networks mutated

14.03.2022 22:23:17 | Manager (Manager) : SortNetworks(): FINISHED

14.03.2022 22:23:17 | Manager (Manager) : FixedUpdate(): Levels Reloaded

14.03.2022 22:23:17 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:17 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:17 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:17 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:17 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:17 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:17 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:17 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:17 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:17 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:17 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:17 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:17 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:17 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:18 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:18 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:18 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:18 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:18 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:18 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:18 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:18 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:18 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:18 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:18 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:18 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:18 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:18 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:18 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:18 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:18 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:18 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:18 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:18 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:19 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:19 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:19 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:19 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:19 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:19 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:19 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:19 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:19 | Manager (Manager) : SortNetworks(): STARTED

14.03.2022 22:23:19 | Manager (Manager) : SortNetworks(): networks sorted and saved

14.03.2022 22:23:19 | Manager (Manager) : SortNetworks(): best networks inserted

14.03.2022 22:23:19 | Manager (Manager) : SortNetworks(): worst networks managed

14.03.2022 22:23:19 | Manager (Manager) : SortNetworks(): common networks mutated

14.03.2022 22:23:19 | Manager (Manager) : SortNetworks(): best networks mutated

14.03.2022 22:23:19 | Manager (Manager) : SortNetworks(): FINISHED

14.03.2022 22:23:19 | Manager (Manager) : FixedUpdate(): Levels Reloaded

14.03.2022 22:23:19 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:19 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:19 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:19 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:19 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:19 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:19 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:19 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:19 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:19 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:20 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:20 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:20 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:20 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:20 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:20 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:20 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:20 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:20 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:20 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:20 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:20 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:20 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:20 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:21 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:21 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:21 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:21 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:21 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:21 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:21 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:21 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:21 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:21 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:21 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:21 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:21 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:21 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:21 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:21 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:21 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:21 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:21 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:21 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:22 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:22 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:22 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:22 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:22 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:22 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:22 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:22 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:22 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:22 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:22 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:22 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:22 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:22 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:22 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:22 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:22 | Manager (Manager) : SortNetworks(): STARTED

14.03.2022 22:23:22 | Manager (Manager) : SortNetworks(): networks sorted and saved

14.03.2022 22:23:22 | Manager (Manager) : SortNetworks(): best networks inserted

14.03.2022 22:23:22 | Manager (Manager) : SortNetworks(): worst networks managed

14.03.2022 22:23:22 | Manager (Manager) : SortNetworks(): common networks mutated

14.03.2022 22:23:22 | Manager (Manager) : SortNetworks(): best networks mutated

14.03.2022 22:23:22 | Manager (Manager) : SortNetworks(): FINISHED

14.03.2022 22:23:22 | Manager (Manager) : FixedUpdate(): Levels Reloaded

14.03.2022 22:23:22 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:22 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:22 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:22 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:23 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:23 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:23 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:23 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:23 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:23 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:23 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:23 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:23 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:23 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:23 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:23 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:23 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:23 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:23 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:23 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:23 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:23 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:24 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:24 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:24 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:24 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:24 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:24 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:24 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:24 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:24 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:24 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:24 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:24 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:24 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:24 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:24 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:24 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:24 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:24 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:24 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:24 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:25 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:25 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:25 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:25 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:25 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:25 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:25 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:25 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:25 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:25 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:25 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:25 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:25 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:25 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:25 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:25 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:25 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:25 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:25 | Manager (Manager) : SortNetworks(): STARTED

14.03.2022 22:23:25 | Manager (Manager) : SortNetworks(): networks sorted and saved

14.03.2022 22:23:25 | Manager (Manager) : SortNetworks(): best networks inserted

14.03.2022 22:23:25 | Manager (Manager) : SortNetworks(): worst networks managed

14.03.2022 22:23:25 | Manager (Manager) : SortNetworks(): common networks mutated

14.03.2022 22:23:25 | Manager (Manager) : SortNetworks(): best networks mutated

14.03.2022 22:23:25 | Manager (Manager) : SortNetworks(): FINISHED

14.03.2022 22:23:25 | Manager (Manager) : FixedUpdate(): Levels Reloaded

14.03.2022 22:23:25 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:25 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:26 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:26 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:26 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:26 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:26 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:26 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:26 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:26 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:26 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:26 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:26 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:26 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:26 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:26 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:26 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:26 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:26 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:27 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:27 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:27 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:27 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:27 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:27 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:27 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:27 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:27 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:27 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:27 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:27 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:27 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:27 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:27 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:27 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:27 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:27 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:27 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:27 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:27 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:28 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:28 | Manager (Manager) : Spawner System(): FINISHED

14.03.2022 22:23:28 | Manager (Manager) : Spawner System(): STARTED

14.03.2022 22:23:28 | Manager (Manager) : Spawner System(): FINISHED
